127.0.0.1 - - [16/Aug/2017:10:37:29 +0530] "GET / HTTP/1.1" 404 1000
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/ HTTP/1.1" 200 1965
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/bower_components/bootstrap-css-only/css/bootstrap.css HTTP/1.1" 200 146010
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/bower_components/angular-bootstrap/ui-bootstrap-csp.css HTTP/1.1" 200 3989
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/css/loginRegfile.css HTTP/1.1" 200 737
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/css/home.css HTTP/1.1" 200 5279
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/bower_components/jquery/dist/jquery.js HTTP/1.1" 200 268039
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/bower_components/angular-bootstrap-datetimepicker/src/css/datetimepicker.css HTTP/1.1" 200 3127
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/js/app.js HTTP/1.1" 200 2024
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/js/controller/userLoginController.js HTTP/1.1" 200 651
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/js/controller/userRegController.js HTTP/1.1" 200 613
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/js/controller/homeController.js HTTP/1.1" 200 8999
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/bower_components/angular-ui-router/release/angular-ui-router.js HTTP/1.1" 200 414773
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/js/controller/archivecontroller.js HTTP/1.1" 200 274
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/bower_components/bootstrap/dist/js/bootstrap.js HTTP/1.1" 200 69707
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/js/service/generatenewAccess.js HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/js/service/todoservice.js HTTP/1.1" 200 354
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/js/controller/trashcontroller.js HTTP/1.1" 200 272
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/bower_components/angular-sanitize/angular-sanitize.js HTTP/1.1" 200 29773
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/bower_components/angular-bootstrap-datetimepicker/src/js/datetimepicker.js HTTP/1.1" 200 22071
0:0:0:0:0:0:0:1 - - [16/Aug/2017:10:37:30 +0530] "GET /TodoApp/bower_components/moment/moment.js HTTP/1.1" 200 128945
